Date,Consumer Confidence Index,Exchange Rate,Online Visibility,TV Ad Reach,Weather Index
01/04/2014,0.841261102,1.294773521,1.215669482,0,average
02/04/2014,0.8332626,1.289033958,1.257223853,0,average
03/04/2014,0.848111294,1.271679541,1.217246848,0,average
04/04/2014,0.834366782,1.286158005,1.270086665,0,average
05/04/2014,0.834370735,1.285991757,1.246829163,0,average
06/04/2014,0.827539257,1.262189251,1.238070972,0,average
07/04/2014,0.847813312,1.261124748,1.243439076,0,average
08/04/2014,0.838320477,1.261754072,1.22632244,0,average
09/04/2014,0.833468895,1.269546689,1.220300602,0,average
10/04/2014,0.837951205,1.255361346,1.244409534,0,average
11/04/2014,0.838864839,1.255326497,1.200262781,0,average
12/04/2014,0.841555493,1.22322899,1.237680579,0,average
13/04/2014,0.836926367,1.237977815,1.177893385,0,average
14/04/2014,0.829315531,1.235841772,1.17651305,0,average
15/04/2014,0.834792264,1.269931458,1.20519998,0,average
16/04/2014,0.832637009,1.255084373,1.224713662,0,average
17/04/2014,0.841589279,1.235138673,1.177883503,0,average
18/04/2014,0.83122548,1.248566373,1.17369932,0,average
19/04/2014,0.831159538,1.27980195,1.195151242,0,average
20/04/2014,0.837771753,1.269934999,1.251893621,0,average
21/04/2014,0.843578735,1.279484278,1.298773537,0,average
22/04/2014,0.844168448,1.264382007,1.250429152,0,average
23/04/2014,0.861837154,1.287516234,1.243596538,0,average
24/04/2014,0.857568499,1.309504133,1.225397487,0,average
25/04/2014,0.845777116,1.290440843,1.264100223,0,average
26/04/2014,0.859068205,1.299026055,1.254419024,0,average
27/04/2014,0.885765824,1.261073766,1.249410047,0,average
28/04/2014,0.902956892,1.296215879,1.194125762,0,average
29/04/2014,0.902220373,1.30558705,1.195974618,0,average
30/04/2014,0.897342024,1.287228029,1.204590502,0,average
01/05/2014,0.903028221,1.323743474,1.211991643,0,average
02/05/2014,0.903377814,1.31725063,1.13833821,0,average
03/05/2014,0.910750366,1.3032332,1.182105982,0,average
04/05/2014,0.915019807,1.294747278,1.164686955,0,average
05/05/2014,0.915415135,1.312596684,1.161784399,0,average
06/05/2014,0.913944102,1.318056907,1.194536016,0,average
07/05/2014,0.922804942,1.288230227,1.210734996,0,average
08/05/2014,0.929992298,1.279831297,1.172986537,0,average
09/05/2014,0.93264511,1.29598588,1.240047235,0,average
10/05/2014,0.933119953,1.286159552,1.209264502,0,average
11/05/2014,0.944163478,1.261802508,1.223492776,0,average
12/05/2014,0.938583275,1.261560827,1.247307896,0,average
13/05/2014,0.949906671,1.257396766,1.258948323,0,average
14/05/2014,0.941754367,1.264228559,1.240439865,0,average
15/05/2014,0.938699782,1.246738986,1.18208619,0,average
16/05/2014,0.929836454,1.247408029,1.235619112,0,average
17/05/2014,0.925444891,1.239616442,1.257245291,0,average
18/05/2014,0.929855905,1.258296113,1.172820481,0,average
19/05/2014,0.928568337,1.242526262,1.198053149,0,average
20/05/2014,0.932886037,1.270037347,1.148068157,0,average
21/05/2014,0.94340846,1.233435327,1.219501269,0,average
22/05/2014,0.931576921,1.238594446,1.218044537,0,average
23/05/2014,0.917653937,1.240890599,1.1512576,0,average
24/05/2014,0.923049929,1.237985435,1.233417195,0,average
25/05/2014,0.921001385,1.22821435,1.185940801,0,average
26/05/2014,0.924053066,1.244309932,1.220775432,0.467749641,average
27/05/2014,0.916326995,1.240897099,1.236098368,0.433365483,average
28/05/2014,0.904636412,1.242213759,1.227159602,1.060760515,average
29/05/2014,0.908446462,1.266419206,1.211921418,0.223900727,average
30/05/2014,0.931430422,1.284137149,1.230326515,1.399098152,average
31/05/2014,0.938577513,1.275321421,1.273405219,0.998574442,average
01/06/2014,0.945464655,1.288408783,1.210452865,-0.27040305,average
02/06/2014,0.948821819,1.300146961,1.130339912,0.152533312,average
03/06/2014,0.952572202,1.282945701,1.153669712,1.630592393,average
04/06/2014,0.960694543,1.294537658,1.184386361,0.060653754,average
05/06/2014,0.948570222,1.28170813,1.20342516,1.496568284,average
06/06/2014,0.957059249,1.259198367,1.189615196,1.369241704,average
07/06/2014,0.964027287,1.282508989,1.168064112,0.345873935,average
08/06/2014,0.962242328,1.279451903,1.178591243,1.332966375,average
09/06/2014,0.970399108,1.280283152,1.151394224,1.574056558,average
10/06/2014,0.972506341,1.275393807,1.166310561,1.649691758,average
11/06/2014,0.959049755,1.28308185,1.111496819,0.505551731,average
12/06/2014,0.940261263,1.282941727,1.196988825,1.103837129,average
13/06/2014,0.940271633,1.268526046,1.189474713,0,average
14/06/2014,0.943235818,1.266386164,1.195739215,0,average
15/06/2014,0.938912785,1.279190024,1.133190587,0,average
16/06/2014,0.930197335,1.262483451,1.178733783,0,average
17/06/2014,0.923474051,1.280432744,1.206886257,0,average
18/06/2014,0.930700183,1.255168528,1.170224465,0,average
19/06/2014,0.930061587,1.254132994,1.151111733,0,average
20/06/2014,0.934188345,1.254109932,1.134437633,0,average
21/06/2014,0.946775132,1.277340209,1.183589507,0,average
22/06/2014,0.956720523,1.285134619,1.196171084,0,average
23/06/2014,0.957276017,1.286682889,1.213137374,0,average
24/06/2014,0.952225754,1.307026711,1.230684558,0.494234309,average
25/06/2014,0.944883506,1.242900584,1.214575402,0.469813477,average
26/06/2014,0.933758181,1.242579728,1.183548254,1.131124317,average
27/06/2014,0.937712293,1.252215933,1.223322164,0.879177066,average
28/06/2014,0.945858991,1.252468145,1.222529614,1.288799256,average
29/06/2014,0.952901242,1.254049248,1.182380928,0.975962905,average
30/06/2014,0.962143175,1.261812177,1.183602802,0.922329036,average
01/07/2014,0.970857855,1.236183521,1.197243103,1.379451801,average
02/07/2014,0.966073213,1.269643668,1.197242821,1.212123693,average
03/07/2014,0.96346773,1.231502422,1.236491648,1.468795586,average
04/07/2014,0.972091141,1.262844271,1.182501857,1.477178907,average
05/07/2014,0.958583022,1.24397507,1.263890874,0.65668767,average
06/07/2014,0.984836307,1.260752203,1.220266604,1.110807686,average
07/07/2014,0.970515169,1.256785789,1.229722875,1.622699087,average
08/07/2014,0.956229448,1.256858657,1.248935955,0.930838733,average
09/07/2014,0.954944294,1.268988308,1.250704718,1.433846476,average
10/07/2014,0.963496494,1.270832817,1.229510593,0.810863433,average
11/07/2014,0.962796624,1.287657744,1.234758053,1.154011408,average
12/07/2014,0.953138561,1.286706388,1.183673089,1.36631254,average
13/07/2014,0.944099757,1.227075676,1.250159719,1.320013937,average
14/07/2014,0.937316174,1.22971913,1.255266143,1.756272058,average
15/07/2014,0.942732007,1.209039182,1.264631122,0,average
16/07/2014,0.947009291,1.219265866,1.239606766,0,average
17/07/2014,0.959101902,1.211681914,1.230807454,0,average
18/07/2014,0.953019523,1.216991189,1.228129704,0,average
19/07/2014,0.948021471,1.209800307,1.222859575,0,average
20/07/2014,0.935975097,1.200658889,1.164210521,0,average
21/07/2014,0.948573396,1.177688974,1.232705297,0,average
22/07/2014,0.948481531,1.178816129,1.2099853,0,average
23/07/2014,0.950930811,1.182796341,1.18979973,0,average
24/07/2014,0.968522131,1.173855864,1.210421384,0,average
25/07/2014,0.986318761,1.184708899,1.194434259,0,average
26/07/2014,0.975991901,1.179344589,1.253667131,1.214824391,average
27/07/2014,0.960466218,1.172126698,1.233951974,1.310526477,average
28/07/2014,0.980436024,1.173580824,1.177359105,1.156352982,average
29/07/2014,0.9814997,1.153542024,1.199554936,1.364186275,average
30/07/2014,0.977202986,1.120575417,1.241742662,0.250007183,average
31/07/2014,0.979950415,1.158103339,1.213463786,0.589095422,average
01/08/2014,0.982938322,1.156285185,1.21099515,1.629338005,average
02/08/2014,0.98243513,1.15763399,1.227611871,0.448361831,average
03/08/2014,0.986529911,1.195316211,1.266453347,0.997763188,average
04/08/2014,0.994615572,1.172147314,1.264694435,1.272426078,average
05/08/2014,1.004478575,1.169554824,1.285967869,1.176224796,average
06/08/2014,1.017932265,1.209783816,1.24719849,0.975010574,average
07/08/2014,1.017169076,1.201932636,1.224347974,0.657356551,average
08/08/2014,1.004025747,1.224470851,1.287099102,0.52767169,average
09/08/2014,0.987755423,1.187931597,1.285411599,1.470678024,average
10/08/2014,1.001773256,1.210079377,1.237204516,0.886632504,average
11/08/2014,0.998050388,1.205185523,1.247315723,0.785888313,average
12/08/2014,0.987635419,1.160059835,1.214502707,0.535800816,average
13/08/2014,0.976580041,1.20300352,1.258564392,1.141405126,average
14/08/2014,0.960533128,1.195587096,1.222701216,0.492683943,average
15/08/2014,0.945007532,1.177264769,1.215761546,1.360166524,average
16/08/2014,0.946964035,1.170850206,1.248736398,0.89065815,average
17/08/2014,0.94160868,1.17436521,1.25863827,0.83105313,average
18/08/2014,0.927096686,1.158460577,1.194472571,0.676358895,average
19/08/2014,0.930099916,1.188637357,1.221076149,1.479877928,average
20/08/2014,0.935212388,1.185363885,1.199499152,0,average
21/08/2014,0.93093492,1.190760178,1.212857292,0,average
22/08/2014,0.924680684,1.135497654,1.233665996,0,average
23/08/2014,0.913310495,1.152206492,1.224686494,0,average
24/08/2014,0.912041138,1.143538152,1.223667993,0,average
25/08/2014,0.91688933,1.137022702,1.231911772,0,average
26/08/2014,0.914452807,1.163605105,1.22073447,0,average
27/08/2014,0.931524727,1.126483529,1.203667916,0,average
28/08/2014,0.926485023,1.152864435,1.232652393,0,average
29/08/2014,0.922987176,1.169766281,1.216973919,0,average
30/08/2014,0.910077005,1.167616456,1.254962344,0,average
31/08/2014,0.905146322,1.16333207,1.234437946,0,average
01/09/2014,0.909334383,1.161485213,1.259209756,0,average
02/09/2014,0.891889587,1.132945171,1.209880933,0,average
03/09/2014,0.892841833,1.142949892,1.189817403,0,average
04/09/2014,0.890645564,1.15559438,1.18434284,0,average
05/09/2014,0.88817255,1.15305764,1.31319037,0,average
06/09/2014,0.88894147,1.135168714,1.350080357,0,average
07/09/2014,0.897007559,1.091700138,1.254300832,0,average
08/09/2014,0.905398455,1.113782624,1.173792685,0,average
09/09/2014,0.903651724,1.093259245,1.231223283,0,average
10/09/2014,0.90392106,1.102895775,1.277524674,0,average
11/09/2014,0.916795234,1.10979937,1.229096567,0,average
12/09/2014,0.909074697,1.119261468,1.203595094,0,average
13/09/2014,0.903710387,1.13871532,1.199001631,0,average
14/09/2014,0.914152117,1.144052457,1.2569084,0,average
15/09/2014,0.921704252,1.128975275,1.266504078,0,average
16/09/2014,0.922907183,1.122272099,1.261753197,0,average
17/09/2014,0.938633219,1.123239181,1.235378427,0,average
18/09/2014,0.932672126,1.128566172,1.274337646,0,average
19/09/2014,0.950340457,1.130345709,1.235834026,0,average
20/09/2014,0.968673366,1.129998237,1.263157583,0,average
21/09/2014,0.968601278,1.139903729,1.279598675,0,average
22/09/2014,0.965622524,1.120178854,1.271905635,0,average
23/09/2014,0.975170311,1.129283122,1.233337752,0,average
24/09/2014,0.956467136,1.143836369,1.300781449,0,average
25/09/2014,0.969901356,1.110841279,1.243638491,0,average
26/09/2014,0.966997328,1.132334062,1.235693887,0,average
27/09/2014,0.969319865,1.142579554,1.240639914,0,average
28/09/2014,0.971831102,1.153158334,1.223487496,0,average
29/09/2014,0.968477946,1.154425589,1.265215901,0,average
30/09/2014,0.968373699,1.158541857,1.313396399,0,average
01/10/2014,0.957964523,1.178295016,1.288985856,0,average
02/10/2014,0.963724708,1.163117967,1.303533329,0,average
03/10/2014,0.974443557,1.18915192,1.317882956,0,average
04/10/2014,0.989128857,1.168674524,1.249423046,0,average
05/10/2014,0.981415652,1.199283645,1.301521849,0,average
06/10/2014,0.965938402,1.199648975,1.273812195,0,average
07/10/2014,0.97454827,1.201068192,1.256350523,0,average
08/10/2014,0.976737156,1.217423848,1.273469539,0,average
09/10/2014,0.993956182,1.206684883,1.340519502,0,average
10/10/2014,0.991700776,1.205084763,1.300333975,0,average
11/10/2014,0.99765385,1.202269689,1.302646157,0,average
12/10/2014,0.988325529,1.198120054,1.327899785,0,average
13/10/2014,0.98754136,1.220585643,1.307658535,0,average
14/10/2014,0.995250354,1.200967397,1.303063277,0,average
15/10/2014,0.989718574,1.201544599,1.342374077,0,average
16/10/2014,0.97601069,1.193579529,1.377657501,0,average
17/10/2014,0.96253157,1.215338631,1.341537141,0,average
18/10/2014,0.960946733,1.226185487,1.296935963,0,average
19/10/2014,0.949564688,1.226128205,1.288737585,0,average
20/10/2014,0.957833807,1.229405686,1.348695021,0,average
21/10/2014,0.956632276,1.216653642,1.291681527,0,average
22/10/2014,0.950480292,1.223882474,1.3634422,0,average
23/10/2014,0.954594435,1.228696281,1.375578208,0,average
24/10/2014,0.952831777,1.231330012,1.320939672,0,average
25/10/2014,0.95687958,1.252394292,1.334423578,0,average
26/10/2014,0.96348362,1.25518304,1.386930312,0,average
27/10/2014,0.964425709,1.234831912,1.382301831,0,average
28/10/2014,0.968841648,1.258616745,1.324745812,0,average
29/10/2014,0.960390947,1.264965076,1.407041636,0,average
30/10/2014,0.967422822,1.245714818,1.337657037,0,average
31/10/2014,0.965901733,1.256803318,1.419467349,0,average
01/11/2014,0.973424463,1.23697181,1.38516557,0,average
02/11/2014,0.966293293,1.263528404,1.344559264,0,average
03/11/2014,0.96286742,1.244739544,1.358870167,0,average
04/11/2014,0.962162904,1.249544312,1.421729607,0.577651249,average
05/11/2014,0.951848416,1.265935672,1.390883011,1.325349573,average
06/11/2014,0.948135546,1.245532794,1.455314176,1.700711032,average
07/11/2014,0.956661581,1.232361463,1.449660492,0.544404544,average
08/11/2014,0.974195453,1.208423871,1.413710478,1.448567367,average
09/11/2014,0.975457807,1.206585934,1.439786767,1.204998466,average
10/11/2014,0.981892461,1.173410649,1.407376227,2.009188909,average
11/11/2014,0.979827173,1.211222923,1.428273061,2.249174404,average
12/11/2014,0.995436134,1.225273416,1.347309659,0.405733847,average
13/11/2014,1.008146594,1.211233867,1.378953822,1.336050345,average
14/11/2014,0.995350363,1.249040415,1.397308325,1.023681907,average
15/11/2014,1.007695612,1.231880445,1.368375903,0.307384871,average
16/11/2014,0.992144786,1.233970097,1.400630834,0.832252977,average
17/11/2014,0.994908776,1.260025482,1.384046742,0.724639243,average
18/11/2014,0.985514178,1.238795784,1.410715839,1.124110124,average
19/11/2014,0.989300479,1.244549972,1.401225835,0.70528249,average
20/11/2014,0.979137575,1.225684532,1.414797508,0.162004158,average
21/11/2014,0.979644473,1.246109182,1.424396881,1.165806448,average
22/11/2014,0.989998281,1.242683946,1.448133789,0,average
23/11/2014,0.998596885,1.238027778,1.410779505,0,average
24/11/2014,1.009307668,1.226824378,1.432351931,0,average
25/11/2014,1.018402798,1.232981296,1.40457105,0,average
26/11/2014,1.024023347,1.237043386,1.423826961,0,average
27/11/2014,1.039901561,1.253880288,1.400944971,0,average
28/11/2014,1.030428505,1.250628575,1.401636208,0,average
29/11/2014,1.025810926,1.235937721,1.423589987,0,average
30/11/2014,1.026455845,1.235198272,1.385216522,0,average
01/12/2014,1.045480568,1.242946988,1.385643996,0,average
02/12/2014,1.035963377,1.21798356,1.392138607,0,average
03/12/2014,1.045836307,1.192775334,1.396822884,0,average
04/12/2014,1.04653611,1.191584976,1.380472462,0,average
05/12/2014,1.059654088,1.20589107,1.383266801,0,average
06/12/2014,1.060820976,1.181493065,1.405959109,0,average
07/12/2014,1.065875474,1.159249899,1.405795134,0,average
08/12/2014,1.06615872,1.155846782,1.392896721,0,average
09/12/2014,1.092899117,1.126421483,1.444152298,0,average
10/12/2014,1.099660389,1.148490193,1.397061235,0,average
11/12/2014,1.102702689,1.150230958,1.419305893,0,average
12/12/2014,1.11261599,1.122091272,1.442333573,0,average
13/12/2014,1.132178924,1.118066684,1.439336368,0,average
14/12/2014,1.121551882,1.129906352,1.448423512,0,average
15/12/2014,1.118030151,1.105500374,1.434232802,0,average
16/12/2014,1.131677496,1.121374008,1.517413033,0,average
17/12/2014,1.142224599,1.162493922,1.442176475,0,average
18/12/2014,1.14035632,1.137875811,1.416810561,0,average
19/12/2014,1.158143462,1.13514766,1.391406551,0,average
20/12/2014,1.156847979,1.145964194,1.463955831,0,average
21/12/2014,1.163567879,1.161378944,1.464864492,0,average
22/12/2014,1.165416189,1.180945322,1.446085168,0,average
23/12/2014,1.16856675,1.16070679,1.502419378,0,average
24/12/2014,1.153538417,1.17138752,1.477323787,0,average
25/12/2014,1.153696819,1.168453053,1.521207304,0,average
26/12/2014,1.157320645,1.168227987,1.445368172,0,average
27/12/2014,1.146460312,1.149037664,1.423013866,0,average
28/12/2014,1.148570074,1.159913735,1.464916208,0,average
29/12/2014,1.151993083,1.151267773,1.462044371,0,average
30/12/2014,1.147228235,1.14773137,1.524543213,0,average
31/12/2014,1.146689227,1.149486367,1.473294768,0,average
01/01/2015,1.135849701,1.163657714,1.451241225,0,average
02/01/2015,1.153365169,1.176801112,1.43785576,0,average
03/01/2015,1.167883858,1.175252483,1.520667225,0,average
04/01/2015,1.189215816,1.181991166,1.518642079,0,average
05/01/2015,1.171362232,1.166721585,1.443924375,0,average
06/01/2015,1.150185216,1.184113434,1.46372428,0,average
07/01/2015,1.138838699,1.16982585,1.491702693,0,average
08/01/2015,1.146228139,1.191609962,1.487229113,0,average
09/01/2015,1.133006164,1.156677032,1.46139207,0,average
10/01/2015,1.122346079,1.176793616,1.519552847,0,average
11/01/2015,1.135763131,1.184610892,1.511178752,0,average
12/01/2015,1.148678246,1.181470217,1.509883238,0,average
13/01/2015,1.15222547,1.160713152,1.486511846,0,average
14/01/2015,1.158084737,1.136688254,1.504784922,0,average
15/01/2015,1.178259381,1.16566612,1.48829135,0,average
16/01/2015,1.167432604,1.161989381,1.506591505,0,average
17/01/2015,1.146218492,1.176116269,1.45865237,0,average
18/01/2015,1.135849644,1.169431032,1.500934685,0,average
19/01/2015,1.130637326,1.161626838,1.455667236,0,average
20/01/2015,1.135267491,1.187188813,1.456934197,0,average
21/01/2015,1.136303163,1.189788234,1.476961649,0,average
22/01/2015,1.137987959,1.182761652,1.494205888,0,average
23/01/2015,1.140003467,1.175854037,1.445728203,0,average
24/01/2015,1.163596136,1.169124348,1.471452936,0,average
25/01/2015,1.154551829,1.157869179,1.513408958,0,average
26/01/2015,1.161400049,1.145046846,1.468059342,0,average
27/01/2015,1.148387803,1.167205317,1.552700508,0,average
28/01/2015,1.137154709,1.154336255,1.519887758,0,average
29/01/2015,1.124334645,1.155928676,1.534352924,0,average
30/01/2015,1.118473524,1.144807105,1.470396519,0,average
31/01/2015,1.124691332,1.160708071,1.48373254,1.092911958,better than average
01/02/2015,1.1296205,1.135604628,1.511363993,1.340379433,better than average
02/02/2015,1.124684064,1.123172002,1.457378511,1.947522141,better than average
03/02/2015,1.114624159,1.124521522,1.463762951,1.114296193,better than average
04/02/2015,1.105683663,1.095167944,1.4928475,1.135564217,better than average
05/02/2015,1.096941177,1.105458576,1.474432707,2.100429815,better than average
06/02/2015,1.086769817,1.141016023,1.453883008,0.800325747,better than average
07/02/2015,1.078025584,1.119032627,1.482201887,1.397359652,better than average
08/02/2015,1.099190876,1.141474512,1.454470892,0.60887611,better than average
09/02/2015,1.098814249,1.144022016,1.467577611,0.392218115,better than average
10/02/2015,1.084570227,1.127932249,1.470991962,1.275245983,better than average
11/02/2015,1.080535646,1.115147997,1.47178039,1.548583342,average
12/02/2015,1.070127881,1.102593472,1.522305526,1.476142745,average
13/02/2015,1.075949966,1.104168461,1.50503363,1.371242064,average
14/02/2015,1.07504941,1.109101945,1.471704466,0.61928926,average
15/02/2015,1.073047056,1.105740405,1.413615652,1.097080178,average
16/02/2015,1.084185603,1.107789503,1.482452085,1.009227481,average
17/02/2015,1.073438942,1.120741267,1.48012918,1.016353735,average
18/02/2015,1.074074167,1.12412666,1.46841169,1.391131838,average
19/02/2015,1.077810377,1.133674181,1.464526364,1.169611057,average
20/02/2015,1.080252625,1.12481376,1.444776344,1.884574672,average
21/02/2015,1.096392306,1.130956907,1.477217786,0,average
22/02/2015,1.087739213,1.102738009,1.458785207,0,average
23/02/2015,1.098438615,1.088656586,1.477506214,0,average
24/02/2015,1.114053808,1.095353847,1.435007425,0,average
25/02/2015,1.113018815,1.089279379,1.462484056,0,average
26/02/2015,1.113026933,1.101006256,1.453801508,0,average
27/02/2015,1.11589663,1.110769797,1.523131309,0,average
28/02/2015,1.1057271,1.092166771,1.431410997,0,average
01/03/2015,1.121954983,1.098513233,1.510024178,0,average
02/03/2015,1.123700584,1.102805747,1.459311349,0,average
03/03/2015,1.137711487,1.08356773,1.44903767,0,average
04/03/2015,1.141649388,1.094662864,1.510651169,0,average
05/03/2015,1.139140269,1.056916322,1.496357724,0,average
06/03/2015,1.141222204,1.066416152,1.537006471,0.933962334,average
07/03/2015,1.144217657,1.068547321,1.520236399,1.343313928,average
08/03/2015,1.141185477,1.058283255,1.508838751,0.917185466,average
09/03/2015,1.148543827,1.041344491,1.503304705,0.060695375,average
10/03/2015,1.1585789,1.052490301,1.531350165,1.230015976,average
11/03/2015,1.164244839,1.040418832,1.592246429,0.196171845,average
12/03/2015,1.159547487,1.037630025,1.524364593,1.10096251,average
13/03/2015,1.150227766,1.033123138,1.556896406,0.577769474,average
14/03/2015,1.136044205,1.024555438,1.561940659,0.527898689,average
15/03/2015,1.137667195,1.01308044,1.56938082,0.585544055,average
16/03/2015,1.14853094,1.004927363,1.552654843,1.440862478,average
17/03/2015,1.161575767,1.009043454,1.565164508,1.36002073,average
18/03/2015,1.165754639,1.021202772,1.516388558,1.827922006,better than average
19/03/2015,1.175406602,1.022860064,1.55928649,1.021902347,better than average
20/03/2015,1.169237264,1.034606617,1.550436786,1.134038718,better than average
21/03/2015,1.170273242,1.032330535,1.565545601,0.767893354,better than average
22/03/2015,1.185562685,1.027024849,1.563536897,1.287122653,better than average
23/03/2015,1.18344645,1.028504404,1.55891453,1.396273358,better than average
24/03/2015,1.181135698,1.018738728,1.533135873,1.42499045,better than average
25/03/2015,1.178212737,1.028462513,1.550428179,1.602711504,better than average
26/03/2015,1.182340091,1.018771336,1.56465093,0,better than average
27/03/2015,1.175785207,1.030113426,1.569057049,0,better than average
28/03/2015,1.16643698,1.009470235,1.537306743,0,average
29/03/2015,1.162500941,1.003266681,1.565768862,0,average
30/03/2015,1.169433924,0.988327479,1.507516897,0,average
31/03/2015,1.163187017,1.008851194,1.541853242,0,average
01/04/2015,1.166524654,1.029441719,1.560013794,0,average
02/04/2015,1.173841276,1.012270078,1.595299873,0,average
03/04/2015,1.181422627,1.024194135,1.619344584,0,average
04/04/2015,1.172541404,1.022504492,1.575641568,0,average
05/04/2015,1.177512556,1.016972599,1.533623384,0,average
06/04/2015,1.177883873,1.023845095,1.560430891,0,average
07/04/2015,1.188524823,1.027472153,1.585407341,0,average
08/04/2015,1.193584066,1.038473382,1.585197146,0,average
09/04/2015,1.181438314,1.03661539,1.577350446,0,average
10/04/2015,1.183350551,1.028268556,1.617984496,0,average
11/04/2015,1.211626054,1.029826425,1.584142704,0,average
12/04/2015,1.195945731,1.032381714,1.60375392,0,average
13/04/2015,1.19120205,1.062856533,1.599572999,0,average
14/04/2015,1.187302918,1.060810976,1.673189622,0,average
15/04/2015,1.202328968,1.031086743,1.603346055,1.47578788,average
16/04/2015,1.198202896,1.062979502,1.605051727,1.20029435,average
17/04/2015,1.182370793,1.046483327,1.556464344,1.577744498,average
18/04/2015,1.195169429,1.05637471,1.614420483,1.407153574,worse than average
19/04/2015,1.195291809,1.06956112,1.62357244,1.938667956,worse than average
20/04/2015,1.187346536,1.060589685,1.603474304,1.341552392,worse than average
21/04/2015,1.194542957,1.026660896,1.55920799,0.827131517,worse than average
22/04/2015,1.191601551,1.022015117,1.593957371,0.988580864,worse than average
23/04/2015,1.191075201,1.032999275,1.601844447,1.00684536,worse than average
24/04/2015,1.219941163,1.041622746,1.674466508,0.636667369,worse than average
25/04/2015,1.207337727,1.072774165,1.608234576,1.609222897,worse than average
26/04/2015,1.231332436,1.031251667,1.547268758,0.301108285,worse than average
27/04/2015,1.228575243,1.052815584,1.624599453,0.848259867,worse than average
28/04/2015,1.215290008,1.056270963,1.59828644,1.090378029,average
29/04/2015,1.225051686,1.067324613,1.619596788,0.567948588,average
30/04/2015,1.253834873,1.051566401,1.634297485,0.764202549,average
01/05/2015,1.254653105,1.045571438,1.596316727,0.580046758,average
02/05/2015,1.239770146,1.055605872,1.643943183,1.036100345,average
03/05/2015,1.241685731,1.061095707,1.571616348,0.654146322,average
04/05/2015,1.231571384,1.052914517,1.634806898,-0.007755095,average
05/05/2015,1.237217729,1.06870378,1.635725998,0.913669157,average
06/05/2015,1.224183399,1.070391726,1.635632998,0.759105288,average
07/05/2015,1.206953241,1.095553277,1.607131795,1.357961478,average
08/05/2015,1.217116705,1.087627859,1.640982305,1.014602913,average
09/05/2015,1.21040171,1.099779825,1.594952687,0.736071181,average
10/05/2015,1.217753851,1.094163577,1.594769702,1.765258665,average
11/05/2015,1.221171349,1.09413013,1.592153489,1.543576628,average
12/05/2015,1.229675136,1.093087478,1.659385191,1.205737982,average
13/05/2015,1.210829953,1.11391611,1.590092185,0.951942872,average
14/05/2015,1.214957361,1.067437275,1.614898278,0,average
15/05/2015,1.221486198,1.078431752,1.616411368,0,better than average
16/05/2015,1.232082607,1.092954616,1.629022787,0,better than average
17/05/2015,1.219657662,1.073306407,1.665764785,0,better than average
18/05/2015,1.236215695,1.073865543,1.606119169,0,better than average
19/05/2015,1.254234059,1.064294193,1.613226909,0,better than average
20/05/2015,1.234326566,1.107110013,1.678812119,0,better than average
21/05/2015,1.233763365,1.115754524,1.613903575,0,better than average
22/05/2015,1.19651115,1.105309443,1.589089172,0,better than average
23/05/2015,1.199292677,1.10184079,1.606864125,0,better than average
24/05/2015,1.192011024,1.096518854,1.605572795,0,average
25/05/2015,1.190534201,1.096710356,1.61682714,0,average
26/05/2015,1.179372453,1.092644497,1.617922625,0,average
27/05/2015,1.199241115,1.093320775,1.689634622,0,average
28/05/2015,1.216694835,1.073252663,1.640874801,0,average
29/05/2015,1.195739291,1.090575174,1.608751763,0,average
30/05/2015,1.186124963,1.082095845,1.639224799,0,average
31/05/2015,1.195737558,1.095588099,1.539824526,0,average
01/06/2015,1.207904436,1.08714814,1.646458854,0,average
02/06/2015,1.221087117,1.077823746,1.65573299,0,average
03/06/2015,1.215899876,1.086398095,1.67008663,0,average
04/06/2015,1.229716607,1.09910608,1.656302354,0,average
05/06/2015,1.239495079,1.106318148,1.652970912,0,average
06/06/2015,1.250903267,1.090494705,1.705622245,0,average
07/06/2015,1.244675983,1.088567922,1.698375512,0,average
08/06/2015,1.254236195,1.067022187,1.726433369,0,average
09/06/2015,1.263453058,1.103452584,1.666216875,0,average
10/06/2015,1.261829515,1.088249548,1.712460162,0,average
11/06/2015,1.248478779,1.110589309,1.69530342,0,average
12/06/2015,1.247561159,1.074640459,1.653634836,0,average
13/06/2015,1.257491692,1.092393215,1.694888211,0,average
14/06/2015,1.217854918,1.067585063,1.724343787,0.649375909,average
15/06/2015,1.225835596,1.071255067,1.713792265,-0.747073637,better than average
16/06/2015,1.221217196,1.060877277,1.709722868,0.747592266,better than average
17/06/2015,1.205042811,1.064495392,1.724713483,0.950759612,better than average
18/06/2015,1.209296134,1.060880433,1.636885144,1.2442819,better than average
19/06/2015,1.193521095,1.05057138,1.69279741,1.49150085,better than average
20/06/2015,1.187461633,1.052099091,1.691353115,0.665016685,better than average
21/06/2015,1.19176294,1.060844828,1.670574106,0.00290611,better than average
22/06/2015,1.201618698,1.062817867,1.71399284,0.636561793,better than average
23/06/2015,1.220026197,1.053250845,1.718766112,0.479957054,better than average
24/06/2015,1.19910442,1.06485148,1.69496446,0.776743541,better than average
25/06/2015,1.194694949,1.091125889,1.724262743,1.50940724,better than average
26/06/2015,1.18339331,1.06244577,1.710531684,2.236806287,better than average
27/06/2015,1.200058888,1.043584199,1.766297366,1.324583031,better than average
28/06/2015,1.206385326,1.055128064,1.689158055,1.509557587,better than average
